"json_pointer","value_type","value","runtime_home","feeding_status","consumer_path","master_plan_effect"
"/plan/actionsNote","string","The first is new and it is the one that matters: on the household accounts alone there is not enough to pay the 12 August registrations.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/0","string","The window is the 13 weeks (91 days) starting on the as-of date. Every date in the projection is derived from that date — nothing is hardcoded to a calendar month.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/1","string","Deposits are assumed to land before payments due the same day. Payday-timed bills (the mortgage on the 14th) are arranged on exactly that assumption.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/2","string","Every figure is tagged. Confirmed means the institution or a long observed history states it; estimated means it is modelled and shown in amber with a ≈ mark throughout.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/3","string","Future card statement minimums are estimates carried at the current level; real minimums move with the balance.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/4","string","Named recurring bills — FortisBC, Shaw, BCAA, ICBC, Fit4Less, the TD account fees — are dated on the calendar with days extracted from the transaction history, and are excluded from the variable budget so nothing is counted twice. The variable budget covers everything else: groceries, fuel, phones, streaming, PayPal and the rest.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/5","string","One known cost has no reliable date and is NOT on the calendar: the Telus phone bills, absent from every captured account since March 2026, route unknown. It rides inside the household budget's telecom average instead. BC Hydro is NOT in that position — it moved to Amanda's account in May 2026 and she has paid it there since, so it is neither dated here nor carried in the household averages. Counting it in both places was the error this replaces.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/6","string","Each week's 'keep above' figure is the closing balance below which the rest of the window would breach the buffer even with everything going to plan — it is the week-by-week track to stay on, computed backwards from the end of the window.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/7","string","The plan is the HOUSEHOLD SPENDING ACCOUNTS ONLY — Chequing A, Chequing B and Savings. Amanda's DEBT&PAYMENTS account is a separate pot: her Tennis BC pay lands there, coaches are paid from it, and only the remainder crosses over. Neither its balance nor her gross pay is counted as household money; only her actual transfers are, measured from the transfer record. Internal transfers between household accounts are excluded throughout.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/8","string","Because her account is excluded, so is what it pays. She settles BC Hydro, part of the MBNA minimum and some card payments direct from it — roughly $940/month that never appears in this plan. Every card minimum is nonetheless charged to the household here, which is the cautious reading: if she keeps paying a share, the household finishes better than shown.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/9","string","HELOC interest is capitalised, not paid. It is charged as a debit on the HELOC itself at month-end and no matching chequing payment exists, so it is shown on the calendar and excluded from the cash maths. That is not good news — it means the balance grows by about $814 every month with nothing repaying it.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/10","string","No bonus is modelled: bonuses have historically landed in February and July, outside this window.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/11","string","The recommended weekly budget is solved from the forecast: the largest weekly spend that keeps the projected balance above the target buffer on every single day of the window.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/12","string","Room for extra debt repayment is measured at the end of the window — cash projected above the buffer once every obligation and commitment has cleared. Paying it earlier than the low point would breach the buffer.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/plan/assumptions/13","string","The HELOC passes its own limit inside this window with no new borrowing. It is 99.5% drawn, its interest capitalises onto the balance at about $814 a month, and nothing repays it — so the balance crosses $202,654 on 30 September on that alone. This is projected from the observed charge, not read from a statement, and it is why stopping HELOC growth ranks above extra card repayment in the next-dollar policy.","data.json","rendered explanatory text","Records / Plan presentation","no"
"/headline/0/label","string","Total debt","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/0/value","number","777455.57","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/0/tone","string","plain","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/0/note","string","Every consumer debt in the household is now captured. Nothing outstanding.","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/1/label","string","Interest cost / year","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/1/value","number","36546.11","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/1/tone","string","warn","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/1/sub/value","number","17105.11","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/1/sub/label","string","excluding the mortgage","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/1/note","string","About $3,046 every month, of which about $1,425 is not the mortgage","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/2/label","string","Credit left, everywhere","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/2/value","number","1415.95","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/2/tone","string","alert","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/headline/2/note","string","Across seven facilities combined","data.json","stored/rendered but not master-plan input","Deep Dive display","no"
"/upcoming/0/due","string","2026-08-07","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/0/what","string","Triangle Mastercard minimum","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/0/amount","number","253.57","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/0/status","string","paid","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/0/note","string","Paid $300.00 on 9 Aug — two days late, watch for a fee","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/1/due","string","2026-08-04","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/1/what","string","TD Cash Back Visa — July statement minimum","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/1/amount","number","69.93","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/1/status","string","paid","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/1/note","string","Missed on 4 Aug; $70.00 paid on 9 Aug, five days late. Available credit went from $0.00 to $70.00, so the freeze has lifted","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/2/due","string","2026-08-12","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/2/what","string","Burrard registration — child 1","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
"/upcoming/2/amount","number","320","data.json","secondary engine input","Forecast.nextDue + Deep Dive direct table","partial"
